gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,avg_charge_per_month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,0,0,66,1,1,1,0,1,1,0,1,1,0,108.1,0,108.03880597014926,1,0,0,0,0
0,0,1,0,72,1,1,1,0,1,1,1,1,1,1,110.15,0,109.57260273972604,0,1,0,1,0
0,1,1,0,47,1,1,1,1,0,0,0,0,0,0,80.35,1,79.70520833333333,0,0,0,1,0
0,0,0,0,51,1,1,1,0,1,1,1,1,1,1,111.5,0,109.67788461538461,1,0,0,1,0
0,0,1,1,70,1,1,1,0,1,1,0,1,1,1,106.5,0,104.1830985915493,1,0,0,1,0
1,0,0,0,9,1,0,0,0,0,0,0,0,0,1,19.9,0,16.46,1,0,0,1,0
1,0,1,1,59,1,1,1,1,1,0,1,1,1,1,111.1,0,109.25333333333333,0,1,0,0,1
1,0,0,1,3,1,0,1,0,0,0,1,1,1,0,70.7,0,56.4125,0,0,0,0,1
1,1,1,0,38,0,0,1,0,0,0,0,0,0,1,24.85,0,24.506410256410255,0,0,0,1,0
0,0,0,0,37,1,1,1,1,1,1,0,0,0,0,91.2,0,89.0078947368421,0,0,0,0,0
1,0,0,0,37,1,0,1,1,1,1,1,0,0,0,65.6,0,60.88947368421053,0,1,0,0,0
0,1,1,0,24,0,0,1,0,0,1,0,0,1,1,40.65,1,37.332,0,0,1,0,0
0,0,1,1,14,1,0,1,1,1,0,1,0,0,0,59.45,0,52.056666666666665,0,0,0,0,0
1,0,1,0,72,1,1,1,1,1,0,1,1,1,1,109.95,0,107.56712328767122,0,1,1,0,0
1,0,1,0,53,0,0,1,0,1,1,1,1,1,1,60.45,1,58.967592592592595,1,0,0,1,0
0,0,1,0,8,1,1,1,0,0,0,0,0,1,1,84.9,1,84.99444444444445,0,0,0,1,0
1,0,1,1,72,0,0,1,1,1,1,0,0,0,0,38.5,0,37.84931506849315,0,1,1,0,0
0,1,1,0,17,1,1,1,0,0,0,0,1,1,1,92.55,0,89.70555555555556,0,0,0,1,0
0,0,1,1,2,1,0,1,0,1,0,0,0,0,1,73.55,1,48.46666666666667,0,0,0,0,0
0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,20.15,1,17.36111111111111,0,0,0,0,0
0,0,1,0,48,0,0,1,0,1,1,0,0,0,0,34.7,1,32.744897959183675,1,0,0,0,1
0,0,0,0,10,1,1,0,0,0,0,0,0,0,1,24.5,0,24.55909090909091,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.6,0,10.3,0,0,0,0,1
0,0,0,0,29,1,0,1,1,0,1,1,0,0,0,58.0,0,57.81666666666667,1,0,1,0,0
0,1,1,1,65,1,1,1,0,1,1,0,1,1,1,107.45,0,106.78030303030303,1,0,0,1,0
0,0,0,0,8,1,1,1,1,1,1,0,0,0,1,65.5,0,63.68333333333333,0,0,0,0,0
1,0,1,0,61,1,1,0,0,0,0,0,0,0,0,25.45,0,24.816129032258065,0,1,0,0,0
0,1,0,0,45,1,1,1,0,0,1,0,1,1,1,100.15,0,96.95217391304348,1,0,0,0,0
1,0,1,1,72,1,1,1,0,1,1,0,1,1,1,104.45,0,102.17808219178082,1,0,1,0,0
1,0,1,1,12,1,0,0,0,0,0,0,0,0,1,21.15,0,23.542307692307695,0,0,0,1,0
1,0,0,0,7,1,1,1,0,0,0,0,1,1,0,96.2,0,79.9625,0,0,0,1,0
1,0,0,0,9,1,0,1,0,0,0,0,0,0,1,44.4,0,34.815,0,0,0,0,1
0,1,1,0,43,1,1,1,0,0,1,1,1,1,1,107.55,1,103.04318181818181,1,0,0,1,0
1,0,1,1,58,1,1,1,0,0,1,1,0,1,0,94.35,0,94.29915254237288,0,1,0,0,0
1,1,1,0,16,1,1,1,0,0,1,0,1,1,1,98.75,1,93.38529411764705,0,0,0,1,0
1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,20.3,0,13.416666666666666,0,0,0,0,1
0,0,1,0,8,1,0,1,0,1,1,0,1,1,0,101.15,1,93.65555555555555,0,0,0,1,0
0,0,1,0,40,1,1,1,1,0,1,0,1,1,0,105.75,0,103.13536585365854,1,0,0,0,0
1,0,0,0,9,1,1,1,1,0,0,0,0,0,1,81.15,0,78.44500000000001,0,0,0,1,0
1,0,0,0,41,1,0,1,0,1,0,1,1,0,1,89.55,0,88.80357142857143,1,0,0,1,0
0,0,0,0,26,1,0,1,0,1,1,0,0,0,1,54.75,0,52.10740740740741,0,0,1,0,0
0,0,1,0,33,1,0,1,0,1,0,1,0,0,1,53.75,0,54.62647058823529,1,0,1,0,0
1,0,1,1,68,1,0,1,0,1,1,1,1,1,0,105.75,0,106.1231884057971,1,0,1,0,0
0,1,1,0,65,1,0,1,0,1,1,1,1,1,1,105.85,0,101.90151515151516,0,1,1,0,0
1,0,0,0,55,1,0,1,0,1,0,1,0,1,1,64.2,0,64.77321428571429,1,0,0,1,0
1,0,0,0,20,1,1,1,0,0,1,0,1,0,1,88.7,1,83.87857142857143,0,0,0,1,0
1,0,0,0,19,1,0,1,0,0,0,1,0,1,1,87.7,0,86.2975,1,0,1,0,0
0,0,0,0,45,1,1,1,0,0,1,0,0,1,1,89.3,0,91.1336956521739,0,0,1,0,0
0,0,1,1,70,1,0,0,0,0,0,0,0,0,1,20.15,0,19.87605633802817,0,1,1,0,0
0,0,0,0,2,1,0,1,0,0,0,0,1,0,1,79.75,1,54.833333333333336,0,0,0,1,0
0,0,0,0,27,1,1,1,0,0,0,0,1,1,1,94.55,1,97.30714285714285,0,0,0,0,1
0,0,1,0,12,1,0,0,0,0,0,0,0,0,1,20.05,0,20.35,0,1,0,1,0
1,0,0,1,72,0,0,1,1,1,1,1,1,1,0,67.2,0,63.9958904109589,0,1,1,0,0
1,0,0,0,12,1,1,1,0,0,0,0,1,1,0,94.55,0,90.27307692307691,0,0,0,1,0
0,1,0,0,5,1,0,1,0,0,0,0,0,0,1,69.05,1,53.083333333333336,0,0,0,0,1
1,1,1,0,71,1,1,1,1,1,1,0,1,1,1,107.5,0,107.13263888888889,0,0,0,1,0
1,1,0,0,35,1,0,1,0,0,1,1,1,1,1,73.0,0,68.64583333333333,1,0,0,1,0
1,0,1,1,70,1,1,1,1,1,1,1,1,1,0,114.75,0,110.4549295774648,0,1,1,0,0
0,0,0,0,31,1,1,1,0,0,0,0,0,0,1,76.05,0,69.61875,0,0,0,1,0
1,0,1,1,52,1,1,1,0,0,1,1,0,1,1,96.25,1,94.15566037735849,0,1,0,0,0
1,1,0,0,37,1,1,1,0,0,1,0,1,1,1,101.1,1,98.52763157894738,0,0,0,1,0
1,0,0,0,69,1,1,1,0,1,0,1,1,1,1,104.7,1,103.14785714285715,1,0,0,0,0
1,1,1,0,30,1,1,1,0,0,0,0,0,0,0,77.9,0,75.8532258064516,0,0,0,0,1
0,0,0,0,33,1,1,1,1,0,0,0,0,1,1,90.65,0,87.92941176470588,0,0,0,1,0
1,1,1,0,54,1,1,1,0,1,1,1,1,1,1,110.45,0,110.50454545454545,0,1,0,1,0
0,0,0,0,59,1,1,1,1,0,0,1,0,1,0,68.7,0,67.84916666666666,1,0,0,0,0
1,1,0,0,55,0,0,1,1,1,0,0,1,0,1,44.85,0,44.268750000000004,0,0,0,1,0
1,1,1,0,69,0,0,1,0,0,1,0,0,0,1,29.8,0,30.490000000000002,1,0,1,0,0
0,0,0,0,66,1,1,1,0,1,0,0,1,0,1,88.9,0,89.55373134328359,1,0,0,0,0
1,0,1,1,37,1,0,1,1,0,1,1,0,0,1,58.75,0,57.97631578947368,1,0,0,0,1
1,1,1,0,9,1,0,0,0,0,0,0,0,0,0,19.85,0,18.315,1,0,1,0,0
1,0,1,1,69,1,1,1,1,0,1,1,1,1,0,86.9,0,88.48714285714286,0,1,0,0,0
1,0,0,0,10,1,0,1,0,1,0,0,1,0,1,59.65,0,58.08636363636364,0,0,0,0,1
1,0,0,1,40,1,0,1,1,1,0,0,0,0,1,55.25,1,52.17560975609756,0,0,0,0,1
1,0,0,1,13,1,0,1,0,0,0,0,1,1,0,66.4,0,59.410714285714285,0,0,1,0,0
0,0,0,0,6,1,1,1,0,1,0,0,1,0,1,90.1,1,74.47142857142856,0,0,0,1,0
0,0,1,1,69,1,0,0,0,0,0,0,0,0,0,20.15,0,19.107142857142858,0,1,0,0,0
0,1,1,0,66,1,1,1,0,1,1,1,1,1,1,108.1,0,107.19328358208955,1,0,1,0,0
1,0,0,0,11,1,1,1,0,0,1,0,0,0,0,53.75,1,50.666666666666664,0,0,0,1,0
1,0,1,1,46,1,0,1,1,0,1,1,0,0,0,56.9,0,54.47021276595744,1,0,0,0,1
0,0,0,0,6,1,0,1,0,0,0,0,1,1,0,89.3,1,82.51428571428572,0,0,0,1,0
0,0,1,1,56,1,1,1,1,0,1,1,1,1,1,109.6,0,104.43859649122807,0,0,0,0,1
1,0,1,1,70,1,1,0,0,0,0,0,0,0,0,25.15,0,25.213380281690142,0,1,1,0,0
0,0,1,1,33,1,1,1,0,0,1,1,1,1,1,79.15,0,74.45294117647059,1,0,0,1,0
0,0,1,1,72,1,1,1,1,1,0,1,0,0,0,66.75,0,65.2095890410959,0,1,1,0,0
0,0,1,0,3,1,1,1,0,0,0,0,1,1,1,95.2,1,73.2125,0,0,0,1,0
0,0,0,1,19,1,0,1,0,0,0,1,0,0,0,48.8,0,47.6825,0,0,0,0,1
0,1,0,0,5,0,0,1,0,0,0,0,1,1,0,45.7,1,33.0,0,0,0,1,0
0,0,1,0,71,1,0,1,0,1,1,1,1,1,1,80.7,0,79.23680555555556,0,1,1,0,0
1,0,1,0,8,1,0,1,1,0,0,0,0,0,1,74.5,1,67.76666666666667,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.55,0,10.275,0,0,1,0,0
0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,79.65,1,39.825,0,0,0,1,0
0,0,0,0,61,1,1,1,1,1,1,1,1,1,1,115.1,0,112.8008064516129,1,0,0,0,1
0,0,1,1,71,0,0,1,1,1,0,1,1,1,0,59.7,0,57.259027777777774,0,1,0,0,0
0,0,1,0,68,1,1,1,0,1,1,0,0,0,0,86.45,0,83.52101449275362,1,0,1,0,0
1,0,0,0,46,0,0,1,0,0,1,1,0,0,0,33.7,0,32.72021276595744,1,0,1,0,0
1,0,0,0,33,1,1,1,1,0,0,0,0,0,0,80.1,0,76.56764705882354,1,0,0,0,0
0,0,1,1,53,1,1,1,1,1,1,1,0,1,1,104.05,0,103.08148148148148,0,1,0,0,0
0,1,1,0,50,1,1,1,1,1,1,0,1,1,0,108.75,0,106.5078431372549,0,0,0,0,0
0,0,0,0,57,0,0,1,1,0,1,1,0,0,1,41.1,0,38.935344827586206,1,0,1,0,0
0,0,1,1,54,1,0,0,0,0,0,0,0,0,1,20.35,0,19.86090909090909,0,1,0,0,0
0,1,1,0,60,1,1,1,0,1,1,0,1,1,1,105.9,0,104.93852459016394,0,0,0,1,0
0,1,1,0,28,1,1,1,0,0,0,1,1,1,1,101.3,1,96.97241379310344,0,0,1,0,0
0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,80.05,1,40.025,0,0,0,0,1
1,0,1,1,29,1,1,1,0,0,1,0,0,1,1,89.2,1,89.945,0,0,0,1,0
0,0,1,1,10,1,0,1,0,1,0,1,0,1,1,65.5,0,56.08181818181818,0,0,0,1,0
1,0,0,1,43,0,0,1,1,1,1,0,0,0,1,40.45,0,43.47386363636363,0,0,0,1,0
1,1,1,0,13,1,0,1,0,0,0,0,0,0,0,70.45,0,60.65,0,0,0,0,0
0,0,1,0,43,1,0,1,1,0,1,1,1,1,1,78.8,0,78.64318181818182,0,1,0,1,0
1,0,1,1,19,1,1,1,0,0,0,0,0,1,1,83.65,1,73.2875,0,0,0,1,0
1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,90.1,0,45.05,0,0,0,1,0
0,0,0,0,69,1,0,1,1,0,1,1,1,1,1,82.45,0,79.36142857142858,0,1,1,0,0
0,0,1,0,61,1,0,0,0,0,0,0,0,0,0,20.25,0,20.625806451612902,0,1,1,0,0
1,0,1,0,43,1,1,1,1,1,0,1,0,0,0,66.25,0,66.07613636363637,0,0,0,0,0
0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,19.5,1,20.900000000000002,0,0,0,0,0
1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,51.25,1,25.625,0,0,0,0,1
1,0,1,0,56,1,0,1,0,0,0,0,1,1,0,89.7,0,86.8938596491228,0,0,0,0,1
0,0,1,0,70,0,0,1,1,1,1,1,1,1,0,64.55,0,63.44929577464788,0,1,0,0,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,45.6,1,22.8,0,0,0,1,0
1,0,1,1,49,1,1,1,0,1,1,0,1,0,1,93.65,0,90.40299999999999,1,0,0,1,0
0,0,0,0,6,1,0,1,0,0,0,1,0,0,1,49.65,1,38.19285714285714,0,0,0,0,0
0,0,1,1,32,1,0,1,1,1,1,1,0,1,0,73.6,0,70.20757575757575,0,1,0,0,1
0,1,1,0,72,1,1,1,1,0,1,1,1,1,1,109.75,0,110.62123287671233,0,1,0,0,1
1,0,0,1,37,1,0,1,1,1,0,1,0,0,0,61.45,0,60.58815789473684,0,1,1,0,0
0,0,1,0,69,1,0,1,1,1,0,1,1,1,1,106.4,0,103.59857142857142,1,0,1,0,0
0,0,1,0,26,1,0,1,0,1,1,1,1,1,0,81.9,0,76.98333333333333,0,0,0,0,0
0,0,1,1,58,1,1,1,0,1,1,0,1,1,1,105.2,0,105.51525423728813,1,0,1,0,0
1,0,0,0,24,1,1,1,0,0,0,1,0,0,0,54.6,0,49.69,1,0,0,0,0
1,0,1,1,5,1,0,0,0,0,0,0,0,0,0,20.55,0,16.575,1,0,0,1,0
1,0,1,1,15,1,0,0,0,0,0,0,0,0,1,20.0,1,18.003125,0,0,0,1,0
0,0,1,1,30,1,0,0,0,0,0,0,0,0,0,19.7,0,19.330645161290324,0,1,0,0,1
0,0,1,0,55,1,1,1,1,1,0,1,0,0,1,66.05,0,61.823214285714286,1,0,1,0,0
0,0,1,0,25,0,0,1,0,0,0,0,1,0,1,34.0,1,32.80769230769231,0,0,0,0,0
1,1,1,0,10,1,0,1,0,1,1,1,1,0,1,92.5,1,84.91818181818182,0,0,0,0,1
1,0,1,1,44,0,0,1,1,1,1,1,0,1,1,54.05,0,52.78222222222222,0,1,1,0,0
0,0,0,0,47,1,0,1,1,1,0,1,0,0,1,58.9,0,58.60520833333334,1,0,0,0,1
0,0,1,1,13,1,0,1,0,0,0,0,1,1,0,88.35,1,87.34285714285714,0,0,0,1,0
0,0,1,1,49,1,1,1,0,1,1,1,1,1,1,107.95,1,105.86399999999999,0,1,0,0,0
0,0,1,0,64,1,0,1,1,0,0,1,1,1,1,96.9,0,97.14384615384616,1,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.1,0,9.55,0,0,0,0,1
1,0,0,0,20,1,0,1,0,0,0,1,0,0,0,50.0,0,47.76428571428571,0,0,0,0,1
0,0,1,0,37,0,0,1,1,0,0,1,1,0,0,45.4,0,41.92368421052631,0,1,0,1,0
1,0,1,1,30,1,1,1,0,0,0,0,1,0,0,85.45,0,80.96612903225805,0,0,0,1,0
0,0,0,0,38,1,1,1,1,1,1,0,1,1,0,84.1,0,81.73461538461538,1,0,0,0,0
0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,74.45,1,37.225,0,0,0,0,1
0,0,0,0,37,1,0,1,0,0,0,0,1,1,1,64.75,1,61.715789473684204,0,0,0,1,0
0,0,1,0,52,0,0,1,1,1,1,1,1,1,0,66.25,0,62.83207547169811,0,1,1,0,0
1,0,0,1,71,1,0,1,1,1,1,1,1,0,1,76.9,0,76.70416666666667,0,1,1,0,0
1,0,0,0,26,1,0,1,0,1,1,0,1,0,0,89.8,1,86.4925925925926,0,0,0,1,0
1,0,0,0,66,1,1,1,1,1,1,0,0,1,1,74.6,0,71.61791044776119,0,1,1,0,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,1,116.95,0,117.73150684931507,0,1,1,0,0
1,0,0,1,25,0,0,1,1,0,0,0,1,0,1,40.65,0,37.32884615384615,1,0,1,0,0
1,0,1,1,69,1,1,1,1,1,1,1,1,1,1,114.35,0,109.51142857142857,0,1,0,0,0
1,0,1,1,53,1,1,1,1,1,0,0,0,1,0,69.7,0,68.2601851851852,0,1,0,0,0
0,0,0,0,12,1,0,1,0,0,1,0,1,1,0,95.5,1,85.78076923076924,1,0,0,0,1
1,0,0,0,26,1,0,1,0,0,1,1,1,1,1,98.65,0,93.96296296296296,0,0,0,1,0
1,0,0,0,21,1,0,1,0,0,1,0,0,1,0,61.65,0,63.345454545454544,0,0,0,0,1
0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,89.35,0,44.675,0,0,0,1,0
1,0,0,0,48,1,1,1,1,0,0,1,0,1,1,95.4,0,90.7204081632653,0,0,0,1,0
0,0,1,0,26,0,0,1,1,0,1,0,0,0,0,35.4,0,36.24444444444445,1,0,1,0,0
1,0,1,0,60,1,0,0,0,0,0,0,0,0,0,19.95,0,20.625409836065575,0,1,0,0,1
1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,19.25,0,17.439473684210526,0,0,0,0,1
0,1,0,0,10,0,0,1,0,0,0,1,0,0,1,29.65,1,26.49090909090909,0,0,0,1,0
1,0,1,1,5,1,1,1,1,0,1,0,0,0,1,84.5,1,75.625,0,0,0,1,0
0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,20.4,0,16.95,1,0,0,0,1
1,0,1,1,65,1,1,0,0,0,0,0,0,0,0,24.75,0,25.986363636363635,0,1,1,0,0
1,0,1,1,70,1,1,0,0,0,0,0,0,0,0,25.35,0,24.157042253521126,0,1,0,0,1
1,0,0,0,18,1,1,1,0,0,1,0,0,1,1,90.7,1,84.0657894736842,0,0,1,0,0
1,0,0,1,62,1,0,0,0,0,0,0,0,0,0,20.0,0,19.84285714285714,0,1,0,0,0
0,0,1,1,66,1,0,1,1,0,0,0,1,0,1,59.75,0,59.65373134328358,0,1,0,1,0
0,0,1,1,65,1,1,1,1,1,0,1,1,1,1,82.5,0,79.01666666666667,0,1,0,0,0
0,1,0,0,3,1,0,1,0,0,0,0,0,0,1,70.3,1,58.875,0,0,0,1,0
0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,20.35,0,19.234285714285715,0,0,0,0,1
1,0,1,1,16,1,1,1,0,0,1,0,1,0,1,90.8,0,84.83529411764707,0,0,0,0,0
0,0,0,0,54,1,1,1,1,0,1,0,1,1,1,103.95,1,102.52818181818182,1,0,0,0,0
0,1,0,0,50,1,1,1,0,0,1,1,1,1,1,104.95,0,102.39901960784314,0,0,0,1,0
1,0,1,0,71,1,0,1,0,1,1,1,1,1,1,105.25,0,101.27430555555556,0,1,0,1,0
0,0,0,0,10,1,1,1,0,0,0,0,0,0,1,74.75,1,72.69545454545454,0,0,0,1,0
0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,50.8,1,25.4,0,0,0,1,0
1,0,0,0,18,1,1,0,0,0,0,0,0,0,0,23.75,0,22.342105263157894,1,0,0,0,1
1,0,0,0,4,1,0,1,0,0,0,1,1,0,1,61.3,0,49.88,0,0,0,1,0
0,0,1,1,58,1,1,1,1,0,1,1,1,0,0,75.8,0,74.84322033898304,0,1,0,0,1
0,0,1,0,56,1,1,1,1,0,0,0,1,1,1,98.0,0,92.46666666666667,1,0,0,1,0
1,0,0,0,2,1,0,1,0,0,0,0,1,0,1,80.25,1,48.18333333333334,0,0,0,1,0
1,0,1,0,32,1,1,1,0,0,1,0,0,0,1,78.9,1,74.18030303030302,0,0,0,1,0
1,0,1,1,56,0,0,1,1,1,0,1,1,0,1,52.0,0,50.612280701754386,1,0,0,0,1
1,0,0,0,36,1,1,1,0,0,0,0,0,1,1,84.75,1,82.43648648648649,0,0,0,1,0
0,0,0,0,4,1,1,1,0,0,0,1,1,0,1,64.4,0,50.6,0,0,0,0,1
1,0,0,0,53,1,1,1,0,0,0,0,1,0,0,85.45,1,83.65277777777777,0,0,0,0,0
1,0,0,0,10,1,0,1,0,0,0,0,0,0,1,45.8,0,39.654545454545456,0,0,1,0,0
1,0,0,0,4,0,0,1,0,0,0,1,0,0,0,30.5,0,23.68,0,0,0,1,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,19.9,1,9.95,0,0,0,0,1
0,0,1,0,51,1,0,1,0,0,0,0,0,0,0,69.15,0,70.18461538461538,0,0,0,0,1
1,1,0,0,12,1,1,1,0,0,1,0,1,1,1,99.45,1,92.31923076923077,0,0,0,1,0
0,0,0,0,6,0,0,1,0,0,0,1,1,1,1,49.25,0,36.51428571428571,1,0,0,0,1
1,0,1,1,63,0,0,1,0,1,1,1,0,0,0,39.35,0,37.42265625,0,1,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,70.6,1,35.3,0,0,0,1,0
0,0,1,0,48,1,1,1,0,1,0,1,1,1,1,105.1,0,103.74591836734695,0,0,1,0,0
0,0,0,0,5,1,0,1,0,0,0,0,1,0,1,81.0,1,64.93333333333334,0,0,1,0,0
0,0,0,1,35,1,0,0,0,0,0,0,0,0,1,20.1,0,17.90277777777778,1,0,1,0,0
1,0,0,0,6,1,0,1,0,1,0,0,1,0,1,84.85,1,74.78571428571429,0,0,0,1,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,19.75,0,13.1,0,0,0,0,1
0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,19.75,0,19.39313725490196,1,0,0,0,0
0,0,0,0,33,1,0,1,0,0,0,0,0,0,1,70.4,0,70.76764705882353,0,0,0,0,0
1,0,0,0,31,1,0,0,0,0,0,0,0,0,0,20.45,0,19.9546875,0,1,0,0,1
0,0,1,1,9,1,0,0,0,0,0,0,0,0,0,20.35,0,19.11,0,1,0,0,1
0,0,1,1,54,1,1,1,0,1,1,1,1,1,1,86.2,0,82.25545454545455,0,0,0,1,0
0,0,0,0,46,1,0,1,1,1,1,0,1,0,1,95.65,0,99.23829787234042,1,0,1,0,0
1,0,0,1,34,1,1,1,1,1,0,0,1,1,1,103.8,0,99.16571428571429,1,0,0,1,0
1,0,1,1,71,1,1,1,1,0,0,0,1,1,1,97.2,0,95.97638888888889,0,1,0,1,0
0,0,1,1,63,1,0,1,1,1,1,1,0,0,0,63.55,0,62.721875,0,1,0,0,1
0,0,0,0,51,1,1,0,0,0,0,0,0,0,0,24.95,0,24.76923076923077,0,1,0,0,0
0,1,0,0,26,1,1,1,0,1,0,0,1,0,1,89.15,1,84.35740740740741,0,0,0,1,0
0,0,1,0,64,1,0,1,1,0,1,0,1,1,1,99.0,0,98.08923076923077,0,1,0,0,0
0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,24.8,1,12.4,0,0,0,1,0
1,1,1,0,61,1,1,1,0,1,0,1,0,0,1,85.55,0,84.70564516129032,1,0,0,0,0
0,0,0,0,15,1,0,1,0,0,1,0,1,1,1,94.0,0,94.090625,0,0,1,0,0
1,0,0,0,64,1,1,1,0,1,0,1,1,1,1,105.65,1,106.20153846153846,1,0,1,0,0
0,0,0,0,18,1,1,1,0,0,0,0,0,0,1,50.3,0,48.06842105263158,0,0,0,1,0
0,0,1,1,57,1,0,1,0,1,0,0,1,1,1,95.0,0,95.4448275862069,1,0,0,1,0
1,0,1,1,14,1,0,1,1,1,0,0,0,1,1,61.4,0,54.37,0,1,0,0,0
1,1,0,0,18,1,1,1,0,1,0,0,0,0,1,80.55,0,74.29736842105264,0,0,1,0,0
0,1,1,0,72,1,1,1,1,0,0,0,0,0,0,78.5,0,76.7431506849315,0,1,0,0,0
1,0,1,0,70,1,1,1,1,1,1,1,1,1,0,114.3,0,116.11690140845069,0,1,1,0,0
0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,20.05,0,19.012820512820515,0,1,0,0,1
1,0,1,1,68,1,0,1,1,1,1,1,0,0,0,62.65,0,63.41739130434783,0,1,1,0,0
1,0,0,0,13,1,0,1,0,0,0,0,0,1,1,80.85,1,72.05,0,0,0,1,0
1,1,1,0,65,1,1,1,1,1,0,0,1,0,1,92.7,0,90.43030303030302,0,1,1,0,0
0,0,0,0,30,1,1,1,0,0,1,0,1,1,0,100.45,0,99.9,0,0,0,1,0
1,0,1,0,51,1,1,1,0,0,0,1,1,1,1,75.2,0,75.02403846153847,0,1,0,0,0
0,0,0,0,31,1,1,1,1,0,1,0,0,0,1,84.75,0,81.66875,0,0,1,0,0
0,0,1,0,9,1,0,1,0,0,0,0,1,1,0,89.45,1,85.31,0,0,0,1,0
0,0,1,1,72,1,1,1,1,1,1,1,0,1,1,79.5,0,77.55753424657534,0,1,0,0,0
1,0,0,0,10,1,1,1,0,0,0,0,1,1,1,72.15,1,72.20454545454545,0,0,1,0,0
0,0,0,0,37,1,0,0,0,0,0,0,0,0,1,19.8,0,18.29078947368421,1,0,0,1,0
0,0,0,0,2,1,0,1,0,0,1,1,1,1,0,76.4,1,53.6,0,0,0,1,0
1,0,0,0,55,1,0,1,1,1,0,0,1,1,1,100.9,0,99.14375,1,0,0,0,1
1,0,0,1,33,1,1,1,1,0,1,0,0,1,1,95.3,0,96.32794117647059,0,0,0,0,0
0,0,1,1,46,1,0,1,0,0,1,1,0,1,0,90.95,0,90.1404255319149,1,0,0,0,0
0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,54.5,0,27.25,0,0,0,1,0
0,1,0,0,20,1,1,1,0,0,0,0,0,1,1,61.6,1,55.921428571428564,0,0,0,0,1
1,0,1,0,9,1,0,1,0,1,1,0,0,0,1,79.9,1,74.17,0,0,0,1,0
1,1,0,0,32,1,1,1,0,0,0,0,1,1,1,96.15,1,91.49242424242425,0,0,1,0,0
0,0,1,1,19,1,0,1,0,0,1,0,0,0,1,49.6,0,48.144999999999996,0,0,0,0,0
0,0,1,0,70,1,1,1,1,0,1,1,0,0,0,65.3,1,67.03873239436619,0,1,1,0,0
0,0,0,1,61,1,1,0,0,0,0,0,0,0,1,25.0,0,24.166935483870965,0,1,1,0,0
1,0,0,0,26,1,0,1,0,0,0,0,0,0,0,45.45,0,45.672222222222224,0,0,0,1,0
1,0,1,0,45,1,1,1,0,1,1,0,1,1,1,107.75,0,106.14782608695653,0,0,0,0,0
1,0,1,1,62,1,1,1,0,0,1,0,1,0,1,89.1,0,85.89920634920634,0,1,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.65,1,9.825,0,0,0,0,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,44.75,0,37.0125,0,0,0,0,1
0,0,1,1,41,1,1,1,1,1,1,0,0,1,1,101.6,0,93.58452380952382,1,0,0,0,0
1,0,1,1,67,1,0,1,0,1,1,1,1,1,0,103.15,0,101.40441176470588,0,1,0,0,0
1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,84.65,1,42.325,0,0,0,0,1
0,0,1,0,71,1,1,1,1,1,0,0,1,0,0,95.65,0,95.23541666666667,1,0,0,0,1
0,0,1,1,37,1,0,1,1,1,0,0,1,1,0,75.1,0,69.96842105263158,1,0,0,0,0
1,0,1,0,60,1,0,1,1,1,0,1,0,0,1,61.35,0,61.74098360655737,0,1,0,0,1
0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,69.55,1,34.775,0,0,0,1,0
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,19.7,0,18.50714285714286,0,0,1,0,0
